1001
Spelling;4;4;5;Opening double quotes in the last sentence are not closed
Length;4;5;5;Only about 400 characters long and could contain much more information with more characters
Overall Quality;5;5;3;
1024
Grammaticality;4;2;4;
Non-Redundancy;4;2;4;
Referential Clarity;3;3;4;
Focus;2;3;4;Line 4 is way off the topic.
Structure;3;4;4;Partial quote
Coherence;4;2;4;
Readability;3;2;4;
Information Content;2;5;4;
Spelling;4;2;4;
Length;1;5;2;
Overall Quality;2;5;4;
1025
Grammaticality;5;1;5;
Non-Redundancy;1;5;5;multiple definitions of cyber bullying
Referential Clarity;5;3;4;
Focus;2;4;5;too focused on definition instead of the signs of cyber-bullying
Structure;2;4;5;
Coherence;2;3;3;
Readability;2;4;4;"""(v.) ::"""
Information Content;4;2;3;
Spelling;5;2;5;
Length;3;2;4;
Overall Quality;1;4;5;
1025
Grammaticality;3;4;4;
Non-Redundancy;3;4;5;
Referential Clarity;5;1;5;
Focus;2;5;5;
Structure;1;5;5;
Coherence;1;5;5;
Readability;1;5;5;
Information Content;1;5;5;
Spelling;5;3;5;
Length;1;4;5;
Overall Quality;1;5;5;
1025
Grammaticality;5;2;5;
Non-Redundancy;1;4;4;
Referential Clarity;5;1;5;
Focus;4;4;4;
Structure;5;1;4;
Coherence;4;1;4;
Readability;5;2;5;
Information Content;1;5;4;
Spelling;4;2;4;
Length;3;2;4;
Overall Quality;1;5;3;
1025
Grammaticality;4;3;3;
Non-Redundancy;2;3;5;
Referential Clarity;3;3;4;
Focus;3;4;4;
Structure;3;4;4;
Coherence;3;4;4;
Readability;3;5;4;
Information Content;4;5;4;
Spelling;4;1;3;
Length;2;1;5;
Overall Quality;3;;5;
1026
Grammaticality;3;2;5;
Non-Redundancy;5;2;5;
Referential Clarity;5;2;5;
Focus;1;2;4;
Structure;1;1;1;
Coherence;1;4;3;
Readability;1;3;4;
Information Content;4;5;4;
Spelling;5;1;4;
Length;3;1;5;538
Overall Quality;3;;4;
1026
Grammaticality;4;4;5;
Non-Redundancy;2;2;4;
Referential Clarity;4;3;5;
Focus;1;5;4;
Structure;2;5;4;
Coherence;2;5;4;
Readability;3;4;4;
Information Content;3;4;4;
Spelling;4;3;5;
Length;4;1;5;
Overall Quality;2;5;4;
1026
Grammaticality;4;4;4;;
Non-Redundancy;3;4;5;;
Referential Clarity;4;4;4;;
Focus;4;4;3;;
Structure;5;3;4;;
Coherence;4;4;3;;
Readability;4;3;4;;
Information Content;4;5;5;;
Spelling;5;5;3;;
Length;5;4;2;;
Overall Quality;4;3;5;;
1026
Grammaticality;5;3;5;;
Non-Redundancy;4;4;5;;
Referential Clarity;5;4;4;;
Focus;2;4;4;;
Structure;4;3;4;;
Coherence;4;4;4;;
Readability;5;3;5;;
Information Content;4;5;5;;
Spelling;3;4;4;;
Length;3;1;4;;
Overall Quality;4;5;3;;
1027
Grammaticality;3;4;5;broken quotations
Non-Redundancy;3;4;4;
Referential Clarity;4;3;4;
Focus;4;3;4;
Structure;2;4;4;
Coherence;3;3;3;
Readability;1;5;5;
Information Content;5;4;3;
Spelling;5;3;5;
Length;2;4;4;
Overall Quality;3;4;5;
1027
Grammaticality;5;1;5;
Non-Redundancy;5;2;5;
Referential Clarity;5;2;5;
Focus;5;2;4;
Structure;3;1;1;
Coherence;5;4;3;
Readability;4;3;4;
Information Content;5;5;4;
Spelling;5;1;4;
Length;5;1;5;596
Overall Quality;5;;4;
1027
Grammaticality;5;3;4;
Non-Redundancy;4;5;4;
Referential Clarity;5;3;5;
Focus;5;5;3;
Structure;5;2;3;
Coherence;5;3;2;
Readability;4;4;5;
Information Content;5;5;4;
Spelling;5;3;4;
Length;4;2;3;
Overall Quality;4;;4;
1028
Grammaticality;2;3;4;
Non-Redundancy;3;5;4;
Referential Clarity;3;4;5;
Focus;3;4;4;
Structure;2;4;4;
Coherence;1;4;4;
Readability;1;4;5;For the most part a list of buzzwords
Information Content;2;5;4;
Spelling;4;4;4;
Length;2;3;3;
Overall Quality;2;5;5;
1028
Grammaticality;1;4;2;
Non-Redundancy;4;1;2;
Referential Clarity;1;3;3;
Focus;1;3;3;
Structure;1;4;4;
Coherence;1;4;3;
Readability;1;5;3;
Information Content;2;3;3;
Spelling;5;1;4;
Length;4;2;3;
Overall Quality;1;;3;
1028
Grammaticality;3;3;4;
Non-Redundancy;4;3;4;
Referential Clarity;2;3;4;
Focus;1;4;4;
Structure;1;4;4;
Coherence;1;4;4;
Readability;1;5;4;
Information Content;1;5;4;
Spelling;3;1;4;
Length;1;1;5;
Overall Quality;1;;5;Almost only listing things without clear context.
1028
Grammaticality;3;4;4;
Non-Redundancy;4;4;4;
Referential Clarity;3;4;4;
Focus;4;4;3;
Structure;2;4;3;
Coherence;2;4;3;
Readability;2;4;4;
Information Content;3;4;3;
Spelling;3;4;4;Sentence started with lower case word
Length;3;4;3;
Overall Quality;2;4;3;
1029
Grammaticality;4;3;3;
Non-Redundancy;2;3;5;
Referential Clarity;3;3;4;
Focus;4;4;5;
Structure;4;4;4;
Coherence;3;4;4;
Readability;4;5;4;
Information Content;3;5;4;
Spelling;4;1;3;
Length;4;1;5;
Overall Quality;3;;5;
1029
Grammaticality;5;4;4;
Non-Redundancy;2;5;5;Second sentence and last sentence have same information
Referential Clarity;5;5;5;
Focus;5;4;4;
Structure;4;4;4;
Coherence;3;4;3;
Readability;5;4;5;
Information Content;4;3;4;
Spelling;5;4;4;
Length;3;4;5;Maybe exchange one sentence and add some one more
Overall Quality;4;5;4;
1029
Grammaticality;4;4;4;
Non-Redundancy;4;4;4;
Referential Clarity;4;4;4;
Focus;4;4;4;
Structure;4;4;4;
Coherence;4;4;4;
Readability;4;4;4;
Information Content;4;4;4;
Spelling;5;2;4;
Length;4;4;4;
Overall Quality;4;4;4;A good summary compared to others with lower ID
1030
Grammaticality;4;4;4;
Non-Redundancy;4;4;4;
Referential Clarity;4;4;4;
Focus;4;4;4;
Structure;4;4;4;
Coherence;4;4;4;
Readability;4;4;4;
Information Content;4;4;4;
Spelling;3;4;4;"line 3:""(6)"""
Length;4;3;4;
Overall Quality;4;5;4;
1030
Grammaticality;5;4;5;
Non-Redundancy;5;5;4;
Referential Clarity;5;5;4;
Focus;5;5;3;
Structure;5;4;3;
Coherence;4;4;3;
Readability;5;4;4;
Information Content;5;5;4;
Spelling;5;4;5;
Length;4;5;5;There is some place wasted due the �(6)� in the beginning of the summary for no special reason
Overall Quality;5;5;4;
1030
Grammaticality;3;2;4;legalese stands out
Non-Redundancy;2;4;4;
Referential Clarity;4;3;4;
Focus;2;4;4;too much focus on constraints of administation
Structure;4;2;4;
Coherence;4;3;4;
Readability;3;2;4;
Information Content;3;5;3;too narrow focus
Spelling;4;2;4;
Length;1;5;5;
Overall Quality;3;5;4;
1030
Grammaticality;4;4;4;
Non-Redundancy;4;4;4;
Referential Clarity;4;4;3;
Focus;4;4;4;
Structure;4;4;3;
Coherence;4;4;4;
Readability;3;4;3;
Information Content;4;4;4;
Spelling;5;2;4;
Length;4;4;4;
Overall Quality;3;4;3;
1031
"Grammaticality";5;2;5;
"Non-Redundancy";5;3;5;
"Referential Clarity";5;5;5;
"Focus";3;5;5;"Das Thema scheint “homeschooling” und “discipline” zu sein. Aber im letzten Satz scheint das Thema Homeschooling dann völlig zu fehlen."
"Structure";5;5;5;
"Coherence";4;5;5;"Der Übergang vom zweiten zum dritten Satz ist nicht gut, das “And” passt auch nicht."
"Readability";4;5;5;"der letzte Satz hat mich in dem Kontext etwas verwirrt"
"Information Content";4;5;5;"die ersten zwei Sätze beinhalten einen guten Informationsgehalt, der dritte Satz geht so"
"Spelling";5;1;5;
"Length";4;2;2;
"Overall Quality";4;5;5;
1031
Grammaticality;4;4;4;
Non-Redundancy;4;4;4;
Referential Clarity;4;4;4;
Focus;3;4;4;
Structure;3;4;4;
Coherence;4;4;4;
Readability;4;4;4;
Information Content;3;4;4;
Spelling;4;4;4;
Length;4;3;4;
Overall Quality;3;5;4;
1031
Grammaticality;4;5;3;
Non-Redundancy;3;4;3;
Referential Clarity;4;5;3;
Focus;5;4;3;
Structure;4;3;3;
Coherence;4;4;3;
Readability;5;5;3;
Information Content;4;4;3;
Spelling;4;4;3;
Length;2;4;3;
Overall Quality;3;4;3;
1031
Grammaticality;4;2;4;
Non-Redundancy;4;4;4;
Referential Clarity;4;4;4;
Focus;3;4;4;
Structure;3;4;3;
Coherence;3;4;3;
Readability;4;4;3;
Information Content;3;4;4;
Spelling;4;4;4;
Length;3;4;3;
Overall Quality;3;4;3;
1032
"Grammaticality";5;2;5;
"Non-Redundancy";5;3;5;
"Referential Clarity";4;5;5;"Problem “also” in Z.4"
"Focus";4;5;5;"Inwiefern passen die “Students with test anxiety” zu den Kindern mit Angsttörungen?"
"Structure";3;5;5;"Die Sätze am Anfang scheinen an beliebiger Position, aber das Ende ist gut"
"Coherence";3;5;5;"Die Verbindung vom ersten zum zweiten Satz ist nicht gut; vom zweiten zum dritten geht so"
"Readability";3;5;5;"Der Anfang der Summary lässt sich nicht so flüssig lesen"
"Information Content";5;5;5;"Selbst der erste Satz ist ok als Defintion von “sleep problems”"
"Spelling";5;1;5;
"Length";4;2;2;
"Overall Quality";4;5;5;
1032
Grammaticality;4;4;4;
Non-Redundancy;4;4;4;
Referential Clarity;4;4;4;
Focus;4;4;4;
Structure;4;4;4;
Coherence;4;4;4;
Readability;4;4;4;
Information Content;4;4;4;
Spelling;3;4;4;"line 1: ""sleep"" and no point between sentences"
Length;4;3;4;
Overall Quality;4;5;4;
1032
Grammaticality;3;3;3;;
Non-Redundancy;5;2;5;;
Referential Clarity;5;1;5;;
Focus;1;5;5;;
Structure;2;3;3;;
Coherence;1;2;2;;
Readability;4;2;4;;
Information Content;2;4;4;;
Spelling;4;2;4;;
Length;3;1;4;;
Overall Quality;2;5;4;;
1032
Grammaticality;3;4;4;Punctuation and beginning with short letter of one sentence
Non-Redundancy;4;5;5;
Referential Clarity;4;5;5;
Focus;4;4;4;
Structure;3;4;4;
Coherence;3;4;3;
Readability;3;4;5;Punctuation and beginning with short letter of one sentence
Information Content;4;3;4;
Spelling;3;4;4;Punctuation and beginning with short letter of one sentence
Length;4;4;5;Only 3 Sentences and one very long
Overall Quality;3;5;4;
1033
Grammaticality;4;4;4;;
Non-Redundancy;4;3;3;;
Referential Clarity;5;4;4;;
Focus;4;3;4;;
Structure;3;3;4;;
Coherence;4;4;3;;
Readability;3;4;4;;
Information Content;3;3;5;;
Spelling;5;5;3;;
Length;4;3;2;;
Overall Quality;4;4;5;;
1033
Grammaticality;4;4;4;The second line probably consists out of two sentences but these are not separated (with suitable punctuation). Therefore, this is ungrammatical 
Non-Redundancy;5;5;4;
Referential Clarity;5;5;4;
Focus;5;5;3;
Structure;5;4;4;
Coherence;5;4;3;
Readability;4;4;3;Suffers from the second line (ungrammatical sentence)
Information Content;5;5;4;
Spelling;4;4;5;Uppercased words in line 2 for no reason
Length;4;5;5;Only about 400 characters long and could contain much more information with more characters
Overall Quality;4;5;3;
1033
Grammaticality;3;3;4;
Non-Redundancy;4;3;4;
Referential Clarity;3;3;4;
Focus;4;4;5;
Structure;3;4;4;
Coherence;4;4;4;
Readability;3;5;5;
Information Content;4;5;4;
Spelling;3;1;4;
Length;1;1;5;
Overall Quality;3;;5;
1033
Grammaticality;3;4;4;Punctuation and sentence 2 seems to be a merged sentence of two
Non-Redundancy;2;5;5;Repetition of arguments
Referential Clarity;5;5;5;
Focus;4;4;4;
Structure;3;4;4;
Coherence;3;4;3;
Readability;4;4;5;
Information Content;4;3;4;Repetition of arguments
Spelling;3;4;4;Punctuation and sentence 2 seems to be a merged sentence of two
Length;3;4;5;Very short and only 3 sentences
Overall Quality;3;5;4;
1034
Grammaticality;5;3;4;
Non-Redundancy;4;5;4;
Referential Clarity;3;4;5;
Focus;4;4;4;
Structure;4;4;4;
Coherence;4;4;4;
Readability;5;4;5;
Information Content;4;5;4;
Spelling;5;4;4;
Length;4;3;3;
Overall Quality;4;5;5;
1034
Grammaticality;5;4;5;
Non-Redundancy;4;2;5;
Referential Clarity;3;3;4;
Focus;4;5;3;
Structure;3;5;4;
Coherence;3;5;3;
Readability;4;4;4;
Information Content;3;4;3;
Spelling;5;3;5;
Length;3;1;5;
Overall Quality;4;5;4;
1034
Grammaticality;4;2;4;
Non-Redundancy;4;2;4;
Referential Clarity;4;3;4;
Focus;4;3;4;
Structure;4;3;4;
Coherence;4;4;4;
Readability;5;4;4;
Information Content;5;4;4;
Spelling;4;2;4;
Length;5;4;4;
Overall Quality;4;5;4;
1035
Grammaticality;5;4;5;
Non-Redundancy;4;2;4;
Referential Clarity;5;3;4;
Focus;4;5;3;
Structure;4;5;3;
Coherence;3;5;3;
Readability;4;4;3;
Information Content;3;4;3;
Spelling;5;3;5;
Length;3;1;3;
Overall Quality;4;5;3;
1035
Grammaticality;3;4;5;
Non-Redundancy;4;4;5;
Referential Clarity;5;1;5;
Focus;5;5;4;
Structure;2;4;4;
Coherence;2;5;5;
Readability;2;5;4;
Information Content;4;5;3;
Spelling;5;2;4;
Length;4;5;4;
Overall Quality;3;5;5;
1035
Grammaticality;4;5;4;
Non-Redundancy;3;4;3;
Referential Clarity;4;5;4;
Focus;4;4;3;
Structure;3;4;4;
Coherence;3;5;4;
Readability;4;3;4;
Information Content;4;2;4;
Spelling;4;5;4;
Length;4;3;4;
Overall Quality;3;3;3;
1035
Grammaticality;4;4;4;Punctuation
Non-Redundancy;5;5;5;
Referential Clarity;5;5;5;
Focus;4;4;4;
Structure;3;4;4;
Coherence;3;4;3;
Readability;3;4;5;One very long sentence
Information Content;4;3;4;
Spelling;4;4;4;Punctuation
Length;3;4;5;Very short and only 3 sentences
Overall Quality;4;5;4;
1036
Grammaticality;3;4;5;broken quotations
Non-Redundancy;5;3;5;
Referential Clarity;5;3;5;
Focus;4;3;3;
Structure;3;2;3;
Coherence;2;3;3;
Readability;2;5;5;direct speech
Information Content;4;3;2;
Spelling;4;3;5;too many whitespaces
Length;2;2;4;
Overall Quality;3;3;4;
1036
Grammaticality;4;5;4;;
Non-Redundancy;5;5;3;;
Referential Clarity;5;4;4;;
Focus;4;4;4;;
Structure;4;3;4;;
Coherence;4;4;3;;
Readability;4;4;5;;
Information Content;4;4;5;;
Spelling;5;5;4;;
Length;4;4;2;;
Overall Quality;4;5;5;;
1036
Grammaticality;3;3;4;
Non-Redundancy;5;2;3;
Referential Clarity;4;2;2;
Focus;4;3;3;
Structure;3;3;3;
Coherence;3;3;3;
Readability;2;4;2;
Information Content;4;2;2;
Spelling;5;1;4;
Length;5;2;3;
Overall Quality;3;;2;
1036
Grammaticality;4;2;4;
Non-Redundancy;5;3;5;
Referential Clarity;3;3;4;
Focus;4;4;5;
Structure;4;3;4;
Coherence;4;3;4;
Readability;4;3;4;
Information Content;4;5;3;
Spelling;3;2;4;
Length;5;2;5;
Overall Quality;4;5;3;
1037
Grammaticality;4;3;4;
Non-Redundancy;3;5;4;
Referential Clarity;3;4;5;
Focus;4;4;4;
Structure;4;4;4;
Coherence;4;4;4;
Readability;3;4;5;
Information Content;3;5;4;
Spelling;4;4;4;
Length;4;3;3;
Overall Quality;3;5;5;
1037
"Grammaticality";5;2;5;
"Non-Redundancy";5;3;5;
"Referential Clarity";2;5;5;"Probleme: Z.3 “these”, Z.5 “the following” wird nicht ausgeführt; Z.5 Was ist das “new cutoff date”?"
"Focus";4;5;5;"Z. 45 Give children who feel insecure in situations with peers some social training”: Es ist nicht vollständig klar, wie dieser Satz zum Thema passt"
"Structure";2;5;5;"nicht klar erkennbar; allerhöchstens letzter Satz als Schluss ok"
"Coherence";2;5;5;"zwischen den ersten zwei Sätzen gut, danach nicht mehr"
"Readability";2;5;5;
"Information Content";3;5;5;"Satz 3 und 4 enthalten leider keine richtigen Informationen und der letzte Satz ist auch nicht ganz verständlich (s.o.)"
"Spelling";4;1;5;"In Z.5 fehlt ein Punkt"
"Length";3;2;2;
"Overall Quality";2;5;5;"Neben der Struktur reichen die Informationen auch nicht gut genug"
1037
Grammaticality;5;3;4;
Non-Redundancy;4;5;4;
Referential Clarity;3;3;5;
Focus;5;5;3;
Structure;4;2;3;
Coherence;4;3;2;
Readability;4;4;5;
Information Content;3;5;4;
Spelling;4;3;4;
Length;4;2;3;
Overall Quality;4;;4;
1038
Grammaticality;4;1;5;
Non-Redundancy;5;2;5;
Referential Clarity;4;2;5;
Focus;3;2;4;
Structure;1;1;1;
Coherence;2;4;3;
Readability;3;3;4;
Information Content;3;5;4;
Spelling;5;1;4;
Length;3;1;5;524
Overall Quality;3;;4;
1038
Grammaticality;5;1;5;;
Non-Redundancy;4;2;4;;
Referential Clarity;5;1;5;;
Focus;2;4;3;;
Structure;2;4;4;;
Coherence;2;4;4;;
Readability;5;1;5;;
Information Content;1;5;5;;
Spelling;5;1;5;;
Length;3;1;4;;
Overall Quality;2;5;4;;
1038
Grammaticality;4;3;3;
Non-Redundancy;4;3;3;
Referential Clarity;3;3;3;
Focus;3;4;4;
Structure;4;4;4;
Coherence;3;4;4;
Readability;4;5;5;
Information Content;3;5;3;
Spelling;4;1;4;
Length;5;1;5;
Overall Quality;3;;5;
1038
Grammaticality;5;4;4;
Non-Redundancy;5;5;5;
Referential Clarity;4;5;5;
Focus;4;4;4;
Structure;4;4;4;
Coherence;4;4;3;
Readability;5;4;5;
Information Content;3;3;4;First sentence does not match directly the the topic
Spelling;5;4;4;
Length;5;4;5;
Overall Quality;4;5;4;
1039
Grammaticality;5;2;3;
Non-Redundancy;5;2;3;
Referential Clarity;4;2;2;
Focus;2;4;3;
Structure;2;4;3;
Coherence;2;4;3;
Readability;3;3;3;
Information Content;4;2;3;
Spelling;5;1;4;
Length;4;2;3;
Overall Quality;2;;3;
1039
Grammaticality;4;2;3;
Non-Redundancy;3;3;3;
Referential Clarity;3;3;3;
Focus;3;2;4;
Structure;2;3;4;
Coherence;2;4;4;
Readability;2;4;4;
Information Content;3;3;4;
Spelling;4;2;4;
Length;4;3;3;
Overall Quality;2;4;3;
1039
Grammaticality;5;4;4;
Non-Redundancy;5;5;5;
Referential Clarity;4;5;5;
Focus;2;4;4;First sentence seems to be totally out of context
Structure;3;4;4;
Coherence;3;4;3;
Readability;5;4;5;
Information Content;2;3;4;First sentence seems to be totally out of context
Spelling;5;4;4;
Length;4;4;5;Only 3 sentences
Overall Quality;4;5;4;
1040
Grammaticality;4;3;4;
Non-Redundancy;5;3;4;
Referential Clarity;5;4;4;
Focus;2;5;4;
Structure;3;4;3;
Coherence;4;4;4;
Readability;3;4;4;
Information Content;2;5;5;
Spelling;4;3;4;
Length;4;3;4;
Overall Quality;3;5;5;
1040
Grammaticality;3;5;4;
Non-Redundancy;4;4;3;
Referential Clarity;4;5;4;
Focus;3;4;5;
Structure;3;4;4;
Coherence;4;5;3;
Readability;4;3;4;
Information Content;3;2;4;
Spelling;4;5;4;
Length;4;3;3;
Overall Quality;3;5;3;
1040
Grammaticality;4;3;3;;
Non-Redundancy;4;3;4;;
Referential Clarity;4;3;3;;
Focus;4;4;4;;
Structure;4;3;4;great first sentence;
Coherence;4;4;4;;
Readability;5;4;4;;
Information Content;4;4;3;;
Spelling;4;2;3;;
Length;3;3;3;;
Overall Quality;4;4;4;;
1040
Grammaticality;4;3;3;
Non-Redundancy;4;4;3;
Referential Clarity;4;3;3;
Focus;4;4;4;
Structure;4;3;4;
Coherence;4;3;4;
Readability;5;4;4;
Information Content;3;4;3;
Spelling;4;2;3;
Length;3;3;3;
Overall Quality;4;4;4;
1041
Grammaticality;4;4;4;The 4th sentence is ungrammatical (it seems that this line contains multiple sentences which are not separated suitably with punctuation)
Non-Redundancy;5;5;5;
Referential Clarity;5;5;5;
Focus;5;5;3;
Structure;5;4;4;
Coherence;4;4;4;No good relationship between the sentences
Readability;5;4;5;
Information Content;4;5;4;From the beginning of the 4th sentence there cannot any information gained
Spelling;5;4;5;
Length;4;5;4;There is some place wasted due the �(e)� fragment in the 2nd sentence for no special reason
Overall Quality;4;5;3;
1041
Grammaticality;3;2;3;
Non-Redundancy;4;3;4;
Referential Clarity;5;2;5;
Focus;5;4;5;
Structure;3;3;4;
Coherence;3;3;3;
Readability;3;3;4;
Information Content;4;5;4;
Spelling;3;2;3;
Length;4;2;4;
Overall Quality;4;5;4;
1041
Grammaticality;4;3;3;
Non-Redundancy;4;3;3;
Referential Clarity;3;3;5;
Focus;3;4;5;
Structure;3;4;4;
Coherence;3;4;4;
Readability;3;5;4;
Information Content;3;5;4;
Spelling;4;1;3;
Length;4;1;5;
Overall Quality;3;;5;
1041
Grammaticality;3;2;4;starting sentence wie (e) 
Non-Redundancy;4;4;4;
Referential Clarity;4;4;4;
Focus;4;4;3;
Structure;3;4;4;
Coherence;4;4;3;
Readability;3;4;3;
Information Content;4;4;3;
Spelling;5;2;4;
Length;4;4;4;
Overall Quality;3;4;3;
1042
Grammaticality;5;4;5;
Non-Redundancy;5;2;5;
Referential Clarity;5;3;5;
Focus;2;5;5;
Structure;1;5;5;
Coherence;4;5;5;
Readability;5;4;5;
Information Content;1;4;5;
Spelling;5;3;5;
Length;1;1;5;
Overall Quality;2;5;4;
1042
Grammaticality;5;5;4;
Non-Redundancy;5;4;3;
Referential Clarity;5;5;4;
Focus;5;4;5;
Structure;3;4;4;
Coherence;5;5;4;
Readability;5;3;4;
Information Content;5;2;5;
Spelling;4;5;4;
Length;1;3;4;
Overall Quality;4;5;4;
1042
Grammaticality;4;4;4;
Non-Redundancy;4;5;5;
Referential Clarity;4;5;5;
Focus;1;4;4;
Structure;1;4;4;
Coherence;1;4;3;
Readability;2;4;5;
Information Content;2;3;4;
Spelling;4;4;4;
Length;1;4;5;Only one sentence and very short over all
Overall Quality;2;5;4;
1043
Grammaticality;5;4;4;
Non-Redundancy;3;4;4;
Referential Clarity;5;1;5;
Focus;4;4;4;
Structure;2;5;5;
Coherence;3;5;4;
Readability;3;4;4;
Information Content;2;5;3;
Spelling;5;3;4;
Length;2;5;5;
Overall Quality;2;5;5;
1043
Grammaticality;3;3;3;
Non-Redundancy;4;3;3;
Referential Clarity;5;1;2;
Focus;3;3;2;
Structure;3;3;3;
Coherence;3;3;3;
Readability;3;3;3;
Information Content;3;3;2;
Spelling;4;2;3;
Length;4;2;2;
Overall Quality;3;;3;
1043
Grammaticality;5;4;4;
Non-Redundancy;5;4;4;
Referential Clarity;5;4;4;
Focus;4;4;4;
Structure;4;4;4;
Coherence;4;4;4;
Readability;4;4;4;
Information Content;4;4;4;
Spelling;5;3;4;
Length;4;3;4;
Overall Quality;4;5;4;
1043
Grammaticality;5;2;5;
Non-Redundancy;4;2;4;
Referential Clarity;4;2;3;
Focus;3;4;4;
Structure;4;3;3;
Coherence;3;3;3;
Readability;4;3;4;
Information Content;3;5;4;
Spelling;5;2;5;
Length;2;2;5;
Overall Quality;3;5;4;
1044
Grammaticality;5;2;5;
Non-Redundancy;3;4;5;second sentence redundant
Referential Clarity;5;3;5;
Focus;4;3;3;
Structure;3;4;4;
Coherence;4;4;4;
Readability;2;4;4;last sentence weird
Information Content;3;3;4;
Spelling;5;3;5;
Length;3;3;4;
Overall Quality;3;4;4;
1044
Grammaticality;5;4;5;
Non-Redundancy;2;2;4;Repeat: Children who are obese or overweight�
Referential Clarity;4;3;4;
Focus;5;5;3;
Structure;3;5;4;
Coherence;4;5;5;
Readability;4;4;3;
Information Content;4;4;4;
Spelling;5;3;5;
Length;4;1;3;
Overall Quality;4;5;4;
1044
Grammaticality;5;2;5;
Non-Redundancy;2;4;3;
Referential Clarity;5;1;5;
Focus;5;4;5;
Structure;4;3;4;
Coherence;4;2;3;
Readability;5;3;5;
Information Content;3;5;4;
Spelling;5;2;5;
Length;3;2;3;
Overall Quality;3;5;3;
1044
Grammaticality;4;2;4;
Non-Redundancy;1;4;4;4 rephrasings.
Referential Clarity;4;2;4;
Focus;2;4;4;
Structure;4;2;4;
Coherence;3;2;4;
Readability;2;2;4;
Information Content;2;5;2;
Spelling;4;2;4;
Length;2;5;4;
Overall Quality;2;5;4;
1045
Grammaticality;2;4;5;"broken punctuation, use of ""|"" instead"
Non-Redundancy;5;2;5;
Referential Clarity;5;2;5;
Focus;1;5;5;topic missed
Structure;2;4;4;
Coherence;1;4;4;
Readability;3;3;4;
Information Content;2;3;5;
Spelling;2;4;5;broken capitalization
Length;2;4;5;
Overall Quality;1;5;5;
1045
Grammaticality;4;3;4;| and capital letters in (1);
Non-Redundancy;4;4;2;;
Referential Clarity;4;3;3;JCA (2);
Focus;3;4;4;;
Structure;3;4;4;;
Coherence;2;3;4;;
Readability;3;4;4;;
Information Content;3;4;5;;
Spelling;4;5;3;ANY (2);
Length;4;4;2;;
Overall Quality;3;3;5;;
1045
Grammaticality;4;2;4;
Non-Redundancy;4;3;4;
Referential Clarity;2;3;4;
Focus;2;4;3;
Structure;2;3;4;
Coherence;2;3;3;
Readability;2;3;3;
Information Content;1;5;3;
Spelling;4;2;4;
Length;1;2;5;
Overall Quality;1;5;3;
1045
Grammaticality;2;2;4;
Non-Redundancy;4;1;4;
Referential Clarity;1;5;5;
Focus;1;5;5;
Structure;2;1;3;
Coherence;1;4;4;
Readability;1;4;4;
Information Content;2;5;4;
Spelling;3;2;4;
Length;1;5;4;
Overall Quality;2;5;4;
1046
Grammaticality;5;4;5;
Non-Redundancy;3;5;4;
Referential Clarity;5;4;3;
Focus;4;4;4;
Structure;3;4;4;
Coherence;3;5;5;
Readability;3;4;4;
Information Content;3;5;4;
Spelling;5;3;4;
Length;2;4;5;
Overall Quality;3;5;4;
1046
Grammaticality;5;4;5;
Non-Redundancy;5;5;5;
Referential Clarity;5;5;5;
Focus;4;5;4;
Structure;5;4;4;
Coherence;5;4;4;
Readability;5;4;5;
Information Content;5;5;5;
Spelling;5;4;5;
Length;4;5;5;There is some space wasted due the �(e)� fragment in the 2nd sentence for no special reason
Overall Quality;5;5;4;
1046
Grammaticality;3;3;4;
Non-Redundancy;5;3;4;
Referential Clarity;4;3;4;
Focus;5;4;5;
Structure;4;4;4;
Coherence;4;4;4;
Readability;5;5;4;
Information Content;4;5;4;
Spelling;4;1;4;
Length;4;1;5;
Overall Quality;5;;5;
1046
Grammaticality;2;3;4;part of a list in summary
Non-Redundancy;2;3;4;2 sentence with exactly the same meaning
Referential Clarity;4;3;4;
Focus;4;3;4;all sentences stay on the same topic
Structure;3;3;3;good starting sentence
Coherence;4;3;3;
Readability;4;3;3;
Information Content;3;4;4;topic slightly míssed
Spelling;4;3;4;
Length;3;3;3;
Overall Quality;3;4;4;
1047
Grammaticality;4;3;4;
Non-Redundancy;4;5;4;
Referential Clarity;5;4;5;
Focus;3;4;4;
Structure;4;4;4;
Coherence;4;4;4;
Readability;3;4;5;References to papers
Information Content;4;5;4;
Spelling;4;4;4;
Length;4;3;3;
Overall Quality;4;5;5;
1047
Grammaticality;5;4;4;
Non-Redundancy;5;4;4;
Referential Clarity;4;3;3;
Focus;4;4;3;
Structure;3;4;3;
Coherence;3;5;3;
Readability;3;5;3;
Information Content;4;5;3;
Spelling;5;3;4;
Length;4;4;3;
Overall Quality;3;5;3;
1047
Grammaticality;5;4;4;;
Non-Redundancy;5;4;4;;
Referential Clarity;5;3;3;;
Focus;4;3;4;;
Structure;4;4;4;;
Coherence;4;4;3;;
Readability;5;4;4;;
Information Content;5;4;5;;
Spelling;5;5;3;;
Length;5;4;2;;
Overall Quality;5;5;5;;
1047
Grammaticality;4;4;4;
Non-Redundancy;4;4;4;
Referential Clarity;4;4;4;
Focus;3;4;4;
Structure;3;4;4;
Coherence;4;4;4;
Readability;4;4;4;
Information Content;3;4;4;
Spelling;5;3;4;
Length;5;3;4;
Overall Quality;4;5;4;
1048
Grammaticality;5;3;4;
Non-Redundancy;1;5;4;
Referential Clarity;5;3;5;
